,Cluster Coefficient,Gamma,Node Degree
499,0.047619047619047616,0.5,7
462,0.025,0.3333333333333333,16
712,0.0,0.0,1
535,0.05172413793103448,0.7714285714285715,29
757,0.01818181818181818,0.5,11
576,0.2,0.3333333333333333,6
1464,0.09523809523809523,0.6951941016011038,7
1551,0.0,0.0,1
2049,0.0,0.0,6
917,0.01818181818181818,0.5,11
2297,0.16666666666666666,0.8342933998568214,13
5844,0.0,0.0,1
253,0.0,0.0,1
940,0.0,0.0,2
106,0.0,0.0,1
2903,0.06593406593406594,0.625,14
5146,0.14285714285714285,0.6666666666666666,7
5861,0.0,0.0,1
5827,0.36363636363636365,0.9048214888860149,11
3897,0.09309010503040353,0.9479680692618516,135
4179,0.030303030303030304,0.6951941016011038,12
1719,0.32051282051282054,0.8959881211234993,13
893,0.0,0.0,1
1164,0.0,0.0,2
558,0.0,0.0,3
1501,0.0,0.0,1
103,0.0,0.0,1
454,0.0,0.0,3
1271,0.09090909090909091,0.7752085264975453,23
781,0.07575757575757576,0.6350781059358213,12
3087,0.0,0.0,8
4198,0.23809523809523808,0.8724094863570915,15
1050,0.3333333333333333,0.5,3
1184,0.0,0.0,1
1354,0.2,0.6666666666666666,6
1519,0.0,0.0,2
2138,0.0,0.0,2
2529,0.0,0.0,5
3026,0.0,0.0,1
448,0.2,0.6951941016011038,5
1947,0.1695906432748538,0.9023853430590083,19
5496,0.0,0.0,1
2013,0.1111111111111111,0.6482675827043134,9
3640,0.14901960784313725,0.9333333333333333,51
5527,1.0,1.0,3
1735,0.14954577218728163,0.9390229980972292,54
5534,1.0,0.5,2
1202,0.0,0.0,3
5157,0.7252747252747253,0.9833333333333333,14
5542,0.0,0.0,1
5593,0.0,0.0,1
5624,0.8928571428571429,0.9903026601891309,8
5884,0.6666666666666666,0.6951941016011038,3
3470,0.25735294117647056,0.8671682662347407,17
5944,0.0,0.0,1
4437,0.0,0.0,2
127,0.3333333333333333,0.5,3
169,0.0,0.0,2
181,0.26666666666666666,0.6482675827043134,6
767,0.10606060606060606,0.6169613292012633,12
852,0.0,0.0,1
158,0.3333333333333333,0.5,3
295,0.04666666666666667,0.5859834447565594,25
691,0.047619047619047616,0.5,7
1066,0.0,0.0,4
1043,0.03676470588235294,0.4763085794518659,17
1207,0.14285714285714285,0.8833694822013403,14
1292,0.2,0.6951941016011038,5
1340,0.21428571428571427,0.75,8
4101,0.0,0.0,2
1764,0.10782241014799154,0.8984802224750679,44
4253,0.24242424242424243,0.8907446791181316,12
3971,0.1111111111111111,0.6482675827043134,9
924,0.0,0.0,1
187,0.0,0.0,1
303,0.0,0.0,1
355,0.0,0.0,1
1293,1.0,0.5,2
1845,0.3333333333333333,0.0,4
1968,0.0,0.0,2
1956,0.5714285714285714,0.9151804759758841,7
2090,0.2572463768115942,0.9338355187860696,24
1543,0.1482153660012099,0.9329028653559353,58
2683,0.5333333333333333,0.9616859863198691,10
2682,0.5897435897435898,0.9646461620936948,13
2680,0.5824175824175825,0.9664653749902088,14
2684,0.6212121212121212,0.9664394055110666,12
2657,0.3717948717948718,0.9224383506825419,13
3025,0.4,0.875,6
2564,0.0,0.0,2
3314,0.19444444444444445,0.7197882174014739,9
2017,0.18454106280193236,0.9365965955900374,46
3636,0.0,0.0,1
3994,0.0,0.0,1
395,0.17753623188405798,0.8791170028339245,24
4275,1.0,1.0,3
4350,0.37362637362637363,0.911567115492463,14
4281,0.15151515151515152,0.8508066008340852,22
4406,0.21428571428571427,0.875,8
4584,0.37777777777777777,0.8680665431329371,10
3903,0.19634146341463415,0.9388938963047324,41
2848,0.08735632183908046,0.8537039655231738,30
5574,0.0,0.0,3
5604,0.3333333333333333,0.5,3
5654,0.20588235294117646,0.8958333333333334,17
3444,0.4,0.6482675827043134,5
5629,0.6,0.9071667446941153,6
5528,0.5333333333333333,0.9370273712860264,10
5965,0.6666666666666666,0.9333333333333333,6
389,0.0,0.0,2
1572,0.0,0.0,2
275,0.0,0.0,2
497,0.0,0.0,4
2318,0.1294871794871795,0.9023991878319905,40
998,0.0,0.0,1
170,0.0,0.0,1
183,0.0,0.0,3
1068,0.0,0.0,4
774,0.0,0.0,2
1743,0.14102564102564102,0.7150088336189536,13
4597,0.0,0.0,4
366,0.09523809523809523,0.0,7
408,0.04395604395604396,0.6482675827043134,14
526,0.16666666666666666,0.5,4
661,0.0,0.0,4
653,0.0,0.0,4
720,0.0,0.0,2
743,0.3333333333333333,0.5,3
820,0.23809523809523808,0.6350781059358213,7
805,0.16666666666666666,0.5,4
896,0.14285714285714285,0.3333333333333333,7
1073,0.2,0.6951941016011038,5
1239,0.027777777777777776,0.5,9
3817,0.0,0.0,2
3922,0.16666666666666666,0.5,4
4026,0.09166666666666666,0.6554247641507075,16
3915,0.047619047619047616,0.5,7
3986,0.10909090909090909,0.75,11
4174,0.0,0.0,8
4169,0.19047619047619047,0.6482675827043134,7
182,0.0,0.0,1
388,0.0,0.0,1
409,0.0,0.0,3
1499,0.14564564564564564,0.9133303000918622,37
5260,0.0,0.0,2
1267,0.12631578947368421,0.8137342961168124,20
154,0.0,0.0,1
236,0.0,0.0,3
532,0.16666666666666666,0.5,4
1008,0.047619047619047616,0.5,7
3852,0.0,0.0,3
452,0.03260869565217391,0.6047778297960769,24
530,0.14545454545454545,0.6103477773171648,11
211,0.0,0.0,2
3611,0.24242424242424243,0.8907446791181316,12
700,0.14102564102564102,0.7745929030871997,13
714,0.07894736842105263,0.5833333333333334,20
994,0.0,0.0,3
1873,0.18681318681318682,0.8318971038357313,14
1779,0.03571428571428571,0.5,8
2437,0.12087912087912088,0.7150088336189536,14
3229,0.3238095238095238,0.9453288605107024,15
3000,0.1956989247311828,0.9107142857142857,31
3023,0.10714285714285714,0.6666666666666666,8
220,0.0,0.0,1
812,0.16666666666666666,0.5,4
1948,0.08902439024390243,0.8320427090511658,41
515,0.0,0.0,2
1049,0.0,0.0,1
1051,0.0,0.0,2
1040,0.1,0.5,5
1182,0.0,0.0,1
1647,0.39285714285714285,0.8341769725554459,8
1758,1.0,0.5,2
1770,0.0,0.0,1
1772,0.3333333333333333,0.5,3
1789,1.0,0.5,2
3669,0.028205128205128206,0.7870183728825358,40
3801,0.3,0.3333333333333333,5
445,0.0,0.0,1
2406,0.0,0.0,2
3512,0.1282051282051282,0.7333333333333333,13
580,0.0,0.0,1
581,0.0,0.0,2
585,0.022222222222222223,0.5,10
600,0.0,0.0,1
601,0.0,0.0,1
602,0.0,0.0,1
611,0.0,0.0,1
622,0.0,0.0,1
663,0.0,0.0,2
2724,0.26666666666666666,0.8643567769390845,6
1636,0.10256410256410256,0.6975403169339026,13
1660,0.0,0.0,2
1662,0.19047619047619047,0.6482675827043134,7
1783,0.0,0.0,1
1725,0.24444444444444444,0.7745929030871997,10
624,0.0,0.0,1
1850,0.14285714285714285,0.8880988677675002,29
5569,0.3090909090909091,0.8318971038357313,11
5982,0.16666666666666666,0.5,4
5991,0.0,0.0,1
1291,0.0,0.0,2
5676,1.0,0.5,2
457,0.0,0.0,2
443,0.03676470588235294,0.4763085794518659,17
544,0.0,0.0,2
501,0.3333333333333333,0.6951941016011038,4
394,0.030303030303030304,0.6951941016011038,12
559,0.0,0.0,3
262,0.14285714285714285,0.6666666666666666,7
586,0.0,0.0,4
608,0.14285714285714285,0.6482675827043134,8
702,0.0,0.0,2
967,0.03636363636363636,0.6951941016011038,11
959,0.3333333333333333,0.5,3
623,0.0,0.0,3
237,0.0,0.0,1
292,0.0,0.0,2
321,0.3333333333333333,0.7938476324197765,6
289,0.0,0.0,1
377,0.0,0.0,3
638,0.0,0.0,2
704,0.0,0.0,1
759,0.0,0.0,1
785,0.0,0.0,1
825,0.0,0.0,1
807,0.0,0.0,1
984,0.4,0.75,6
1518,0.3333333333333333,0.5,3
2091,0.16666666666666666,0.5,4
1301,0.1,0.5,5
2092,0.0,0.0,1
1170,0.0,0.0,2
2151,0.0,0.0,1
2054,0.15151515151515152,0.8,12
2184,0.0,0.0,1
2032,0.0,0.0,2
2197,0.0,0.0,1
2162,0.0,0.0,2
2590,0.22727272727272727,0.875,12
645,0.0,0.0,2
3391,0.3333333333333333,0.7938476324197765,6
3730,0.0,0.0,2
4096,0.0,0.0,1
3101,0.0,0.0,2
4478,0.2,0.6951941016011038,5
1092,0.09090909090909091,0.6285714285714286,22
769,0.0,0.0,4
1168,0.0,0.0,3
1286,0.2,0.6951941016011038,5
1476,1.0,0.5,2
1510,0.5,0.7938476324197765,5
2499,0.0,0.0,2
2562,0.0,0.0,2
4525,0.03571428571428571,0.5,8
4204,0.13450292397660818,0.8527293791472998,19
307,0.0,0.0,2
907,0.0,0.0,7
843,0.0,0.0,1
818,0.0,0.0,3
902,0.0,0.0,4
1070,0.0,0.0,1
1119,0.0,0.0,6
1126,0.0,0.0,1
1048,0.16666666666666666,0.5,4
1375,0.1,0.5,5
2306,0.27816091954022987,0.9427464437786885,30
2501,0.0,0.0,4
1247,0.0,0.0,2
716,0.1,0.5,5
216,0.044444444444444446,0.0,10
495,0.05128205128205128,0.21608919423477113,13
432,0.16666666666666666,0.5,4
1064,0.0,0.0,4
3898,0.06666666666666667,0.5,6
290,0.0,0.0,1
434,0.0,0.0,1
1864,0.16666666666666666,0.5,4
2178,0.21818181818181817,0.9151804759758841,11
3957,0.0,0.0,5
4459,0.24210526315789474,0.9035926075308027,20
5092,0.0,0.0,1
5142,0.3333333333333333,0.5,3
3656,0.09881422924901186,0.7545163125250521,23
5422,0.0,0.0,2
5472,0.16025641025641027,0.9286175220684473,40
2336,0.6666666666666666,0.6951941016011038,3
5707,0.5,1.0,4
652,0.3333333333333333,0.5,3
846,0.10714285714285714,0.3333333333333333,8
507,0.1,0.5,5
259,0.0,0.0,3
514,0.0,0.0,5
1529,0.1878048780487805,0.9346666296760411,41
590,0.13333333333333333,0.6951941016011038,6
1069,0.0,0.0,2
925,0.09956709956709957,0.8010488107141301,22
850,0.0,0.0,2
2368,0.0,0.0,1
768,0.0,0.0,7
2934,0.061142217245240764,0.9059081155540432,95
3013,0.25201612903225806,0.9414555523274581,32
3338,1.0,0.5,2
3309,0.4,0.6482675827043134,5
3406,1.0,0.5,2
3381,0.17857142857142858,0.7938476324197765,8
3671,1.0,0.5,2
4078,0.47619047619047616,0.9333333333333333,7
4246,1.0,0.5,2
4247,0.6666666666666666,0.6951941016011038,3
4613,0.3333333333333333,0.5,3
4416,0.3333333333333333,0.6951941016011038,4
4960,1.0,0.5,2
3713,0.3,0.6666666666666666,5
5882,0.6666666666666666,0.6951941016011038,3
1123,0.0,0.0,1
348,0.0,0.0,4
406,0.0,0.0,3
607,0.0,0.0,1
934,0.0,0.0,2
2073,0.1,0.5,5
2879,0.2,0.6666666666666666,6
578,0.027777777777777776,0.5,9
629,0.0,0.0,2
978,0.008333333333333333,0.5,16
1296,0.0,0.0,2
402,0.07142857142857142,0.6951941016011038,8
1302,0.1111111111111111,0.6350781059358213,10
1942,0.0,0.0,2
2309,0.0,0.0,4
2758,0.6666666666666666,0.6951941016011038,3
2878,0.10606060606060606,0.7197882174014739,12
2811,0.0,0.0,3
2795,0.25735294117647056,0.8671682662347407,17
478,0.0,0.0,3
1343,0.0,0.0,1
291,0.0,0.0,1
323,0.0,0.0,1
349,0.0,0.0,1
367,0.0,0.0,1
764,0.0,0.0,2
772,0.0,0.0,1
808,0.0,0.0,1
817,0.0,0.0,2
692,1.0,0.5,2
849,0.0,0.0,2
287,0.0,0.0,1
428,0.0,0.0,4
469,0.05714285714285714,0.625,15
1736,0.09090909090909091,0.6350781059358213,11
2494,0.38095238095238093,0.9591179357841162,7
3149,0.0,0.0,1
3824,0.19047619047619047,0.6482675827043134,7
4579,0.26666666666666666,0.6482675827043134,6
334,0.0,0.0,1
338,0.0,0.0,1
336,0.0,0.0,1
392,0.0,0.0,3
400,0.0,0.0,1
333,0.0,0.0,1
341,0.0,0.0,1
332,0.16666666666666666,0.5,4
369,0.0,0.0,1
376,0.0,0.0,1
373,0.0,0.0,1
420,0.0,0.0,1
422,0.0,0.0,1
337,0.0,0.0,1
381,0.0,0.0,1
362,0.0,0.0,1
364,0.0,0.0,1
331,0.0,0.0,2
413,0.0,0.0,1
360,0.0,0.0,2
335,0.0,0.0,1
426,0.0,0.0,1
343,0.0,0.0,1
277,0.0,0.0,2
344,0.0,0.0,1
951,0.0,0.0,1
562,0.0,0.0,2
475,0.0,0.0,9
668,0.0,0.0,1
674,0.0,0.0,2
628,0.022058823529411766,0.3333333333333333,17
582,1.0,0.5,2
502,0.07575757575757576,0.6350781059358213,12
1001,0.054945054945054944,0.7938476324197765,14
763,0.0,0.0,3
1177,0.0,0.0,1
327,0.0,0.0,1
2040,0.29411764705882354,0.907263963421379,17
2113,0.028985507246376812,0.523155237700427,24
610,0.13333333333333333,0.6951941016011038,6
681,0.3333333333333333,0.5,3
782,0.0,0.0,3
783,0.0,0.0,1
813,0.0,0.0,1
1174,1.0,1.0,3
1115,0.0,0.0,2
1183,0.0,0.0,2
2143,0.0,0.0,3
737,0.0,0.0,1
281,0.0,0.0,1
1456,0.3333333333333333,0.6951941016011038,4
1491,0.0,0.0,1
1493,0.0,0.0,1
1531,1.0,0.5,2
3815,0.25296442687747034,0.9382377188843483,23
4405,0.16666666666666666,0.5,4
5175,0.21428571428571427,0.75,8
4840,0.175,0.8857142857142857,16
5254,0.0,0.0,1
5298,0.3,0.6666666666666666,5
3630,0.30039525691699603,0.9341695240483727,23
5259,0.21428571428571427,0.75,8
5307,0.0,0.0,1
5308,0.0,0.0,1
4362,0.0,0.0,2
5253,0.0,0.0,1
4131,0.25,0.755972287245096,9
305,0.0,0.0,1
306,0.0,0.0,1
508,0.0,0.0,4
479,0.0,0.0,6
854,0.0,0.0,2
860,0.0,0.0,1
865,0.0,0.0,2
920,0.16666666666666666,0.75,9
985,0.0,0.0,1
1091,0.0,0.0,1
531,0.0,0.0,1
613,0.0,0.0,1
617,0.16666666666666666,0.5,4
437,0.0,0.0,3
485,0.0,0.0,1
615,0.0,0.0,1
557,0.16666666666666666,0.5,4
701,0.06666666666666667,0.5,6
847,0.1,0.5,5
929,0.054945054945054944,0.4763085794518659,14
1704,0.3333333333333333,0.5,3
2051,1.0,0.5,2
2085,0.0718954248366013,0.6554247641507075,18
841,0.3333333333333333,0.6951941016011038,4
2098,0.6666666666666666,0.8643567769390845,4
2135,0.18181818181818182,0.6666666666666666,11
2083,0.3333333333333333,0.5,3
2301,0.0,0.0,1
2274,1.0,1.0,3
2330,0.0,0.0,1
1751,0.047619047619047616,0.5,7
2255,0.10714285714285714,0.6666666666666666,8
2257,0.8,0.9690146216215244,6
2369,1.0,0.5,2
1584,0.1896551724137931,0.8931086609661292,29
2249,0.4642857142857143,0.9324455645458593,8
2417,0.0,0.0,1
2233,0.13333333333333333,0.8113616927398515,15
1612,0.1849894291754757,0.9341414194344317,44
1670,0.10588235294117647,0.8489120548598851,35
2415,0.3,0.6666666666666666,5
2636,0.17777777777777778,0.7847328565506405,10
2581,0.0,0.0,6
2808,0.3333333333333333,0.6951941016011038,4
2688,0.23550724637681159,0.9145776994432355,24
1819,0.3761904761904762,0.9522478455171397,21
2485,0.03864734299516908,0.7938559679937067,46
1905,0.15,0.7802110601765616,16
2351,0.048484848484848485,0.7235443177062063,45
4098,0.25,0.8226151056016845,8
4519,0.2727272727272727,0.8141332801842383,12
553,0.0,0.0,2
382,0.0,0.0,1
1155,0.0,0.0,1
1308,0.3333333333333333,0.5,3
1862,1.0,0.5,2
1917,0.6,0.875,5
1065,0.0,0.0,6
3653,0.06628787878787878,0.8017216046321188,33
670,0.0,0.0,2
671,0.0,0.0,1
690,0.0,0.0,2
730,0.0,0.0,3
1176,0.0,0.0,4
329,0.0,0.0,1
379,0.0,0.0,1
1854,0.0,0.0,1
790,0.0,0.0,2
1272,0.10476190476190476,0.7150088336189536,15
398,0.0,0.0,1
870,0.4722222222222222,0.9765748610245542,9
988,0.07692307692307693,0.6169613292012633,14
1121,0.0,0.0,2
1409,0.0,0.0,1
589,0.0,0.0,2
433,0.0,0.0,5
876,0.0,0.0,2
1200,0.0,0.0,5
1609,0.6666666666666666,0.6951941016011038,3
2243,0.10989010989010989,0.6666666666666666,14
1994,0.0,0.0,6
2400,0.0,0.0,2
3534,0.6666666666666666,0.8643567769390845,4
1502,0.2518939393939394,0.9350563959215483,33
4366,0.0,0.0,3
3820,0.10412299091544375,0.8956925553898945,54
4605,0.3111111111111111,0.8113616927398515,10
4887,0.3333333333333333,0.5,3
370,0.0,0.0,1
504,0.0,0.0,1
524,0.0,0.0,1
3807,0.16666666666666666,0.5,4
385,0.0,0.0,1
525,0.0,0.0,2
450,0.0,0.0,1
1364,0.0,0.0,1
2639,0.2,0.6951941016011038,5
3621,0.17857142857142858,0.6350781059358213,8
4524,0.5714285714285714,0.9690146216215244,7
4279,0.21212121212121213,0.8564373423365099,12
4639,0.0,0.0,1
459,0.0,0.0,4
676,0.0,0.0,2
802,0.14285714285714285,0.6666666666666666,7
482,0.0,0.0,1
517,0.0,0.0,3
1102,0.0,0.0,1
4122,0.2,0.9071667446941153,10
596,0.0,0.0,1
728,0.0,0.0,2
1346,0.0,0.0,2
391,0.0,0.0,1
561,0.06666666666666667,0.6666666666666666,10
863,0.0,0.0,2
4157,0.0,0.0,2
2056,0.2,0.0,5
4249,0.0,0.0,4
2480,0.16666666666666666,0.5,4
2493,0.0,0.0,1
4686,0.4962121212121212,0.9808161672125044,33
4682,0.535632183908046,0.9821873185974568,30
4681,0.5020161290322581,0.9806841302996914,32
4683,0.5602564102564103,0.9894158793117352,40
4680,0.5311827956989247,0.9824552881608467,31
4688,0.4274193548387097,0.9729396926709404,32
4679,0.5517241379310345,0.9834230001323441,30
4675,0.45320197044334976,0.9732704926953557,29
4673,0.46236559139784944,0.9761288031762873,31
4668,0.45161290322580644,0.9757743273024698,32
3477,0.0,0.0,2
542,0.3333333333333333,0.5,3
961,0.16666666666666666,0.5,4
1150,0.0,0.0,1
1151,0.0,0.0,1
1190,0.0,0.0,3
470,0.0,0.0,2
471,0.0,0.0,1
766,0.0,0.0,1
572,0.0,0.0,2
2445,0.0,0.0,1
2904,0.0,0.0,2
3279,0.0,0.0,1
2289,0.03571428571428571,0.5,8
888,0.0,0.0,1
930,0.0,0.0,2
529,0.0,0.0,1
509,0.3333333333333333,0.6951941016011038,4
463,0.2,0.6951941016011038,5
595,0.0,0.0,2
682,0.0,0.0,1
2002,0.1,0.5,5
3513,0.07142857142857142,0.6951941016011038,8
3136,0.26666666666666666,0.8075121846846036,10
430,0.0,0.0,1
560,0.0,0.0,2
853,0.027777777777777776,0.5,9
660,0.0,0.0,2
972,0.03571428571428571,0.5,8
3737,0.0,0.0,1
4107,0.06829573934837092,0.8435000855029031,57
1489,0.0,0.0,1
456,0.0,0.0,1
575,0.0,0.0,1
819,0.0,0.0,2
936,0.0,0.0,1
889,0.0,0.0,2
885,0.06666666666666667,0.5,6
1148,0.0,0.0,1
444,0.0,0.0,2
1214,0.0,0.0,2
2081,0.6666666666666666,0.6951941016011038,3
3540,0.0,0.0,3
1250,0.0,0.0,1
1035,0.0,0.0,1
577,0.07142857142857142,0.0,8
1100,0.02564102564102564,0.6951941016011038,13
1270,0.0,0.0,3
1297,0.0,0.0,1
1322,0.05555555555555555,0.0,9
4004,0.09941520467836257,0.7957276645385256,19
1931,0.0,0.0,2
1036,0.3333333333333333,0.5,3
962,0.2,0.7150088336189536,11
756,0.0,0.0,2
552,0.0,0.0,1
694,0.0,0.0,1
2084,0.0,0.0,1
1290,0.1282051282051282,0.8666666666666667,13
566,0.1111111111111111,0.43217838846954226,9
1252,0.11538461538461539,0.6047778297960769,13
1332,0.16666666666666666,0.5,9
1351,0.0,0.0,1
1401,0.0,0.0,4
1402,0.5,1.0,4
1416,0.0,0.0,1
1423,0.0,0.0,1
1429,0.0,0.0,1
1430,0.0,0.0,1
711,0.0,0.0,1
731,0.0,0.0,1
483,0.0,0.0,1
474,0.0,0.0,1
675,0.0,0.0,1
461,0.0,0.0,1
1198,0.0,0.0,12
1773,0.19444444444444445,0.6169613292012633,9
1840,0.06461538461538462,0.7428571428571429,26
793,0.3333333333333333,0.5,3
1005,0.04395604395604396,0.6482675827043134,14
1475,0.0,0.0,3
760,0.01818181818181818,0.5,11
874,0.0,0.0,2
755,0.0,0.0,7
799,0.0,0.0,4
926,0.0,0.0,3
1042,0.0,0.0,2
3823,0.0,0.0,3
916,0.0,0.0,1
824,0.14285714285714285,0.43217838846954226,8
1063,0.0,0.0,3
2970,0.0,0.0,2
2343,0.16666666666666666,0.75,9
3258,0.3333333333333333,0.5,3
3341,0.42857142857142855,0.9690146216215244,8
3892,0.09666666666666666,0.8221733125648742,25
4486,1.0,0.5,2
4492,0.3333333333333333,0.5,3
4544,1.0,0.5,2
4666,0.4596774193548387,0.9766435001257661,32
4531,0.3329268292682927,0.971026246481818,41
4546,0.044444444444444446,0.6951941016011038,10
4654,0.3940256045519203,0.9755499532957651,38
4661,0.41354723707664887,0.9729529519954403,34
4591,0.0,0.0,2
5612,0.1164983164983165,0.9330292814063396,55
5667,0.3611111111111111,0.8833694822013403,9
5413,0.14130434782608695,0.8302490673699718,24
5822,0.6,1.0,5
603,0.0,0.0,1
789,0.0,0.0,1
1058,0.0,0.0,1
845,0.0,0.0,2
1120,0.0,0.0,1
4284,0.10526315789473684,0.8143393399974135,20
987,0.0,0.0,2
1026,0.15555555555555556,0.6169613292012633,10
1006,1.0,0.5,2
980,0.0,0.0,2
1101,0.0,0.0,1
1108,0.0,0.0,1
1116,0.0,0.0,2
1117,0.0,0.0,1
1114,1.0,0.5,2
1300,0.0,0.0,2
1611,0.10714285714285714,0.3333333333333333,8
2561,0.23809523809523808,0.6350781059358213,7
2770,0.1,0.5,5
2888,0.0,0.0,2
3182,0.4,1.0,6
4392,0.1,0.5,5
3667,0.0,0.0,2
835,0.0,0.0,4
1110,0.0,0.0,3
597,0.0,0.0,3
1826,0.0,0.0,3
1191,0.3333333333333333,0.6951941016011038,4
4823,1.0,0.5,2
4824,0.6666666666666666,0.6951941016011038,3
554,0.027777777777777776,0.5,9
649,0.0,0.0,2
1104,0.14285714285714285,1.0,7
512,0.3333333333333333,0.6951941016011038,4
543,0.0,0.0,1
2354,0.0,0.0,1
2287,0.0,0.0,2
510,1.0,0.5,2
513,1.0,0.5,2
1358,0.0,0.0,4
549,0.0,0.0,2
555,0.0,0.0,2
556,0.0,0.0,2
1161,0.0,0.0,1
796,0.0,0.0,1
918,0.0,0.0,1
1258,0.0,0.0,4
726,0.10714285714285714,0.3333333333333333,8
1700,0.3333333333333333,0.6951941016011038,4
4086,0.0,0.0,4
536,0.3333333333333333,0.0,4
631,0.0,0.0,1
689,0.06666666666666667,0.5,6
879,0.0,0.0,2
1013,0.14545454545454545,0.6103477773171648,11
1438,0.16666666666666666,0.5,4
1827,0.0,0.0,2
1357,0.2,0.0,5
1867,0.0,0.0,2
1876,0.08333333333333333,0.3333333333333333,9
1889,0.3333333333333333,0.5,3
1891,0.0,0.0,1
1896,0.14210526315789473,0.8236778765635572,20
1903,0.0,0.0,1
1914,0.0,0.0,1
2409,0.39285714285714285,0.893761042023692,8
2211,0.0,0.0,2
2251,0.3,0.6666666666666666,5
2743,0.0,0.0,1
2868,0.5,0.6666666666666666,4
2901,0.4909090909090909,0.9320565445324462,11
2201,0.36363636363636365,0.9048214888860149,11
3237,0.24166666666666667,0.8622793278119413,16
3769,0.5,0.6666666666666666,4
3996,1.0,0.5,2
3980,0.14545454545454545,0.7847328565506405,11
3715,0.34065934065934067,0.9140063115678649,14
4292,0.0,0.0,1
4119,0.2015810276679842,0.908214270516716,23
2396,0.03571428571428571,0.5,8
3660,0.14285714285714285,0.6482675827043134,8
5153,0.0,0.0,2
5396,0.8333333333333334,0.9526171589037318,4
4694,0.07105538140020899,0.9093166501293367,88
5576,0.6,0.9071667446941153,6
5529,0.17989417989417988,0.9044849189723453,28
3531,0.35294117647058826,0.9372199220933053,18
5570,0.0,0.0,4
5028,0.2573099415204678,0.89621964825343,19
587,0.1,0.5,5
2119,0.2,0.6666666666666666,6
833,0.0,0.0,2
897,0.0,0.0,2
1165,0.0,0.0,3
1310,0.0,0.0,4
3251,0.3333333333333333,0.5,3
727,0.0,0.0,2
736,0.0,0.0,1
724,0.0,0.0,3
890,0.0,0.0,1
1020,0.1,0.5,5
1132,0.0,0.0,2
1157,0.0,0.0,1
1181,0.0,0.0,2
1263,0.0,0.0,3
1283,0.0,0.0,1
1687,0.0,0.0,2
913,0.0,0.0,4
1576,0.20512820512820512,0.8907446791181316,13
851,0.1,0.5,5
1820,0.4,0.8643567769390845,5
1554,0.5,0.6666666666666666,4
1911,0.42857142857142855,0.8613463303302439,8
2360,0.0,0.0,1
2880,0.2987012987012987,0.9304765128893685,22
4038,0.11932773109243698,0.8720943274613707,35
834,0.0,0.0,3
1303,0.0,0.0,1
1799,0.16666666666666666,0.5,4
3031,0.0,0.0,2
1327,0.0,0.0,3
806,0.0,0.0,1
762,0.0,0.0,3
1371,0.0,0.0,2
828,0.0,0.0,2
1072,0.0,0.0,1
1421,1.0,0.5,2
1496,1.0,0.5,2
1567,0.0,0.0,1
1179,0.3333333333333333,0.5,3
1630,0.0,0.0,2
2134,0.6666666666666666,0.6951941016011038,3
2127,0.12727272727272726,0.7197882174014739,11
2281,0.21818181818181817,0.7536780390389635,11
2403,0.0,0.0,2
3262,1.0,0.5,2
4408,0.0,0.0,1
2565,0.06436781609195402,0.7708333333333334,30
4969,0.3333333333333333,0.6951941016011038,4
5450,0.7121212121212122,0.9786165589034287,12
5440,0.6025641025641025,0.9905509071827389,13
5559,0.6444444444444445,0.9625443659296089,10
5613,0.8095238095238095,0.9765748610245542,7
1154,0.25735294117647056,0.8998915970360517,17
970,0.0,0.0,1
877,0.0,0.0,2
1342,0.3333333333333333,0.5,3
1479,1.0,0.5,2
1632,0.0,0.0,1
1637,0.0,0.0,2
1880,0.6666666666666666,0.8643567769390845,4
1892,0.1,0.5,5
1872,0.5,0.9526171589037318,5
1895,0.0,0.0,1
1988,0.3333333333333333,0.5,3
1997,0.18181818181818182,0.8,11
2099,0.0,0.0,2
2155,0.6,1.0,5
2349,0.19047619047619047,0.6482675827043134,7
2475,0.13333333333333333,0.75,10
2535,0.0,0.0,7
2537,1.0,1.0,3
2586,0.0,0.0,1
2585,0.41818181818181815,0.9044099475804696,11
2627,0.0,0.0,1
2630,0.0,0.0,3
2159,0.3,0.6666666666666666,5
2693,0.17857142857142858,0.7938476324197765,8
2891,0.0,0.0,4
3396,0.0,0.0,3
3388,0.0,0.0,3
3195,0.26666666666666666,0.8958333333333334,15
3511,0.5,1.0,4
3590,0.14285714285714285,0.6666666666666666,7
3926,0.1619047619047619,0.8778053704742237,21
3841,0.6,0.875,5
4353,0.027777777777777776,0.5,9
4428,0.0,0.0,1
2472,0.2571428571428571,0.8887050773448906,15
4925,0.10338680926916222,0.8785494175764519,34
2195,0.4,0.875,6
4295,0.21428571428571427,0.625,8
5008,0.0,0.0,1
3725,0.19047619047619047,0.8445000562936139,15
4945,0.1,0.5,5
5030,0.3333333333333333,0.5,3
5040,0.0,0.0,1
5094,0.0,0.0,2
5187,0.0,0.0,1
5969,0.2,1.0,6
5987,0.0,0.0,1
2262,0.21171171171171171,0.9406886285016015,37
911,0.16666666666666666,0.5,4
2102,0.1,0.5,5
2399,0.15789473684210525,0.8504401848614139,20
2728,0.12473118279569892,0.9167472183406454,31
1000,0.0,0.0,1
1012,0.0,0.0,2
4040,0.0,0.0,1
839,0.0,0.0,2
914,0.0,0.0,1
1254,0.0,0.0,1
1231,0.0,0.0,3
564,0.2,0.6951941016011038,5
570,0.023391812865497075,0.43217838846954226,19
